ccc_name,ccc_id,ccc_source_institution_id,uc_name,uc_id,uc_source_institution_id,academic_year,academic_year_id,report_count,all_report_count,status,http_status,response_bytes,file_path,error
Compton College,153,153,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/compton_college__to__university_of_california_santa_cruz.json,
Compton Community College,34,34,"University of California, Berkeley",79,79,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_berkeley.json,
Compton Community College,34,34,"University of California, Davis",89,89,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_davis.json,
Compton Community College,34,34,"University of California, Irvine",120,120,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_irvine.json,
Compton Community College,34,34,"University of California, Los Angeles",117,117,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_los_angeles.json,
Compton Community College,34,34,"University of California, Merced",144,144,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_merced.json,
Compton Community College,34,34,"University of California, Riverside",46,46,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_riverside.json,
Compton Community College,34,34,"University of California, San Diego",7,7,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_san_diego.json,
Compton Community College,34,34,"University of California, Santa Barbara",128,128,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_santa_barbara.json,
Compton Community College,34,34,"University of California, Santa Cruz",132,132,2025-2026,76,0,0,empty,200,30,json/compton_community_college__to__university_of_california_santa_cruz.json,
Contra Costa College,28,28,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/contra_costa_college__to__university_of_california_berkeley.json,
Contra Costa College,28,28,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/contra_costa_college__to__university_of_california_davis.json,
Contra Costa College,28,28,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/contra_costa_college__to__university_of_california_irvine.json,
Contra Costa College,28,28,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/contra_costa_college__to__university_of_california_los_angeles.json,
Contra Costa College,28,28,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/contra_costa_college__to__university_of_california_merced.json,
Contra Costa College,28,28,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/contra_costa_college__to__university_of_california_riverside.json,
Contra Costa College,28,28,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/contra_costa_college__to__university_of_california_san_diego.json,
Contra Costa College,28,28,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/contra_costa_college__to__university_of_california_santa_barbara.json,
Contra Costa College,28,28,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/contra_costa_college__to__university_of_california_santa_cruz.json,
Copper Mountain College,112,112,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/copper_mountain_college__to__university_of_california_berkeley.json,
Copper Mountain College,112,112,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/copper_mountain_college__to__university_of_california_davis.json,
Copper Mountain College,112,112,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/copper_mountain_college__to__university_of_california_irvine.json,
Copper Mountain College,112,112,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/copper_mountain_college__to__university_of_california_los_angeles.json,
Copper Mountain College,112,112,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/copper_mountain_college__to__university_of_california_merced.json,
Copper Mountain College,112,112,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/copper_mountain_college__to__university_of_california_riverside.json,
Copper Mountain College,112,112,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/copper_mountain_college__to__university_of_california_san_diego.json,
Copper Mountain College,112,112,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/copper_mountain_college__to__university_of_california_santa_barbara.json,
Copper Mountain College,112,112,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/copper_mountain_college__to__university_of_california_santa_cruz.json,
Cosumnes River College,142,142,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/cosumnes_river_college__to__university_of_california_berkeley.json,
Cosumnes River College,142,142,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/cosumnes_river_college__to__university_of_california_davis.json,
Cosumnes River College,142,142,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/cosumnes_river_college__to__university_of_california_irvine.json,
Cosumnes River College,142,142,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/cosumnes_river_college__to__university_of_california_los_angeles.json,
Cosumnes River College,142,142,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/cosumnes_river_college__to__university_of_california_merced.json,
Cosumnes River College,142,142,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/cosumnes_river_college__to__university_of_california_riverside.json,
Cosumnes River College,142,142,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/cosumnes_river_college__to__university_of_california_san_diego.json,
Cosumnes River College,142,142,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/cosumnes_river_college__to__university_of_california_santa_barbara.json,
Cosumnes River College,142,142,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/cosumnes_river_college__to__university_of_california_santa_cruz.json,
Crafton Hills College,70,70,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/crafton_hills_college__to__university_of_california_berkeley.json,
Crafton Hills College,70,70,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/crafton_hills_college__to__university_of_california_davis.json,
Crafton Hills College,70,70,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/crafton_hills_college__to__university_of_california_irvine.json,
Crafton Hills College,70,70,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/crafton_hills_college__to__university_of_california_los_angeles.json,
Crafton Hills College,70,70,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/crafton_hills_college__to__university_of_california_merced.json,
Crafton Hills College,70,70,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/crafton_hills_college__to__university_of_california_riverside.json,
Crafton Hills College,70,70,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/crafton_hills_college__to__university_of_california_san_diego.json,
Crafton Hills College,70,70,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/crafton_hills_college__to__university_of_california_santa_barbara.json,
Crafton Hills College,70,70,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/crafton_hills_college__to__university_of_california_santa_cruz.json,
Cuesta College,16,16,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/cuesta_college__to__university_of_california_berkeley.json,
Cuesta College,16,16,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/cuesta_college__to__university_of_california_davis.json,
Cuesta College,16,16,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/cuesta_college__to__university_of_california_irvine.json,
Cuesta College,16,16,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/cuesta_college__to__university_of_california_los_angeles.json,
Cuesta College,16,16,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/cuesta_college__to__university_of_california_merced.json,
Cuesta College,16,16,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/cuesta_college__to__university_of_california_riverside.json,
Cuesta College,16,16,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/cuesta_college__to__university_of_california_san_diego.json,
Cuesta College,16,16,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/cuesta_college__to__university_of_california_santa_barbara.json,
Cuesta College,16,16,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/cuesta_college__to__university_of_california_santa_cruz.json,
Cuyamaca College,99,99,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/cuyamaca_college__to__university_of_california_berkeley.json,
Cuyamaca College,99,99,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/cuyamaca_college__to__university_of_california_davis.json,
Cuyamaca College,99,99,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/cuyamaca_college__to__university_of_california_irvine.json,
Cuyamaca College,99,99,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/cuyamaca_college__to__university_of_california_los_angeles.json,
Cuyamaca College,99,99,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/cuyamaca_college__to__university_of_california_merced.json,
Cuyamaca College,99,99,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/cuyamaca_college__to__university_of_california_riverside.json,
Cuyamaca College,99,99,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/cuyamaca_college__to__university_of_california_san_diego.json,
Cuyamaca College,99,99,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/cuyamaca_college__to__university_of_california_santa_barbara.json,
Cuyamaca College,99,99,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/cuyamaca_college__to__university_of_california_santa_cruz.json,
Cypress College,71,71,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/cypress_college__to__university_of_california_berkeley.json,
Cypress College,71,71,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/cypress_college__to__university_of_california_davis.json,
Cypress College,71,71,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/cypress_college__to__university_of_california_irvine.json,
Cypress College,71,71,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/cypress_college__to__university_of_california_los_angeles.json,
Cypress College,71,71,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/cypress_college__to__university_of_california_merced.json,
Cypress College,71,71,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/cypress_college__to__university_of_california_riverside.json,
Cypress College,71,71,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/cypress_college__to__university_of_california_san_diego.json,
Cypress College,71,71,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/cypress_college__to__university_of_california_santa_barbara.json,
Cypress College,71,71,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/cypress_college__to__university_of_california_santa_cruz.json,
De Anza College,113,113,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/de_anza_college__to__university_of_california_berkeley.json,
De Anza College,113,113,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/de_anza_college__to__university_of_california_davis.json,
De Anza College,113,113,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/de_anza_college__to__university_of_california_irvine.json,
De Anza College,113,113,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/de_anza_college__to__university_of_california_los_angeles.json,
De Anza College,113,113,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/de_anza_college__to__university_of_california_merced.json,
De Anza College,113,113,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/de_anza_college__to__university_of_california_riverside.json,
De Anza College,113,113,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/de_anza_college__to__university_of_california_san_diego.json,
De Anza College,113,113,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/de_anza_college__to__university_of_california_santa_barbara.json,
De Anza College,113,113,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/de_anza_college__to__university_of_california_santa_cruz.json,
Diablo Valley College,114,114,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/diablo_valley_college__to__university_of_california_berkeley.json,
Diablo Valley College,114,114,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/diablo_valley_college__to__university_of_california_davis.json,
Diablo Valley College,114,114,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/diablo_valley_college__to__university_of_california_irvine.json,
Diablo Valley College,114,114,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/diablo_valley_college__to__university_of_california_los_angeles.json,
Diablo Valley College,114,114,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/diablo_valley_college__to__university_of_california_merced.json,
Diablo Valley College,114,114,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/diablo_valley_college__to__university_of_california_riverside.json,
Diablo Valley College,114,114,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/diablo_valley_college__to__university_of_california_san_diego.json,
Diablo Valley College,114,114,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/diablo_valley_college__to__university_of_california_santa_barbara.json,
Diablo Valley College,114,114,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/diablo_valley_college__to__university_of_california_santa_cruz.json,
East Los Angeles College,118,118,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/east_los_angeles_college__to__university_of_california_berkeley.json,
East Los Angeles College,118,118,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/east_los_angeles_college__to__university_of_california_davis.json,
East Los Angeles College,118,118,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/east_los_angeles_college__to__university_of_california_irvine.json,
East Los Angeles College,118,118,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/east_los_angeles_college__to__university_of_california_los_angeles.json,
East Los Angeles College,118,118,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/east_los_angeles_college__to__university_of_california_merced.json,
East Los Angeles College,118,118,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/east_los_angeles_college__to__university_of_california_riverside.json,
East Los Angeles College,118,118,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/east_los_angeles_college__to__university_of_california_san_diego.json,
East Los Angeles College,118,118,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/east_los_angeles_college__to__university_of_california_santa_barbara.json,
East Los Angeles College,118,118,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/east_los_angeles_college__to__university_of_california_santa_cruz.json,
El Camino College,103,103,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/el_camino_college__to__university_of_california_berkeley.json,
El Camino College,103,103,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/el_camino_college__to__university_of_california_davis.json,
El Camino College,103,103,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/el_camino_college__to__university_of_california_irvine.json,
El Camino College,103,103,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/el_camino_college__to__university_of_california_los_angeles.json,
El Camino College,103,103,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/el_camino_college__to__university_of_california_merced.json,
El Camino College,103,103,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/el_camino_college__to__university_of_california_riverside.json,
El Camino College,103,103,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/el_camino_college__to__university_of_california_san_diego.json,
El Camino College,103,103,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/el_camino_college__to__university_of_california_santa_barbara.json,
El Camino College,103,103,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/el_camino_college__to__university_of_california_santa_cruz.json,
Evergreen Valley College,2,2,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12030,json/evergreen_valley_college__to__university_of_california_berkeley.json,
Evergreen Valley College,2,2,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,14953,json/evergreen_valley_college__to__university_of_california_davis.json,
Evergreen Valley College,2,2,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11562,json/evergreen_valley_college__to__university_of_california_irvine.json,
Evergreen Valley College,2,2,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17065,json/evergreen_valley_college__to__university_of_california_los_angeles.json,
Evergreen Valley College,2,2,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19528,json/evergreen_valley_college__to__university_of_california_merced.json,
Evergreen Valley College,2,2,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11004,json/evergreen_valley_college__to__university_of_california_riverside.json,
Evergreen Valley College,2,2,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23082,json/evergreen_valley_college__to__university_of_california_san_diego.json,
Evergreen Valley College,2,2,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13600,json/evergreen_valley_college__to__university_of_california_santa_barbara.json,
Evergreen Valley College,2,2,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17078,json/evergreen_valley_college__to__university_of_california_santa_cruz.json,
Feather River College,122,122,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/feather_river_college__to__university_of_california_berkeley.json,
Feather River College,122,122,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/feather_river_college__to__university_of_california_davis.json,
Feather River College,122,122,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/feather_river_college__to__university_of_california_irvine.json,
Feather River College,122,122,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/feather_river_college__to__university_of_california_los_angeles.json,
Feather River College,122,122,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/feather_river_college__to__university_of_california_merced.json,
Feather River College,122,122,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/feather_river_college__to__university_of_california_riverside.json,
Feather River College,122,122,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/feather_river_college__to__university_of_california_san_diego.json,
Feather River College,122,122,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/feather_river_college__to__university_of_california_santa_barbara.json,
Feather River College,122,122,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/feather_river_college__to__university_of_california_santa_cruz.json,
Folsom Lake College,145,145,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/folsom_lake_college__to__university_of_california_berkeley.json,
Folsom Lake College,145,145,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/folsom_lake_college__to__university_of_california_davis.json,
Folsom Lake College,145,145,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/folsom_lake_college__to__university_of_california_irvine.json,
Folsom Lake College,145,145,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/folsom_lake_college__to__university_of_california_los_angeles.json,
Folsom Lake College,145,145,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/folsom_lake_college__to__university_of_california_merced.json,
Folsom Lake College,145,145,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/folsom_lake_college__to__university_of_california_riverside.json,
Folsom Lake College,145,145,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/folsom_lake_college__to__university_of_california_san_diego.json,
Folsom Lake College,145,145,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/folsom_lake_college__to__university_of_california_santa_barbara.json,
Folsom Lake College,145,145,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/folsom_lake_college__to__university_of_california_santa_cruz.json,
Foothill College,51,51,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/foothill_college__to__university_of_california_berkeley.json,
Foothill College,51,51,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/foothill_college__to__university_of_california_davis.json,
Foothill College,51,51,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/foothill_college__to__university_of_california_irvine.json,
Foothill College,51,51,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/foothill_college__to__university_of_california_los_angeles.json,
Foothill College,51,51,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/foothill_college__to__university_of_california_merced.json,
Foothill College,51,51,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/foothill_college__to__university_of_california_riverside.json,
Foothill College,51,51,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/foothill_college__to__university_of_california_san_diego.json,
Foothill College,51,51,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/foothill_college__to__university_of_california_santa_barbara.json,
Foothill College,51,51,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/foothill_college__to__university_of_california_santa_cruz.json,
Fresno City College,35,35,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/fresno_city_college__to__university_of_california_berkeley.json,
Fresno City College,35,35,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/fresno_city_college__to__university_of_california_davis.json,
Fresno City College,35,35,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/fresno_city_college__to__university_of_california_irvine.json,
Fresno City College,35,35,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/fresno_city_college__to__university_of_california_los_angeles.json,
Fresno City College,35,35,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/fresno_city_college__to__university_of_california_merced.json,
Fresno City College,35,35,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/fresno_city_college__to__university_of_california_riverside.json,
Fresno City College,35,35,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/fresno_city_college__to__university_of_california_san_diego.json,
Fresno City College,35,35,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/fresno_city_college__to__university_of_california_santa_barbara.json,
Fresno City College,35,35,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/fresno_city_college__to__university_of_california_santa_cruz.json,
Fullerton College,134,134,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/fullerton_college__to__university_of_california_berkeley.json,
Fullerton College,134,134,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/fullerton_college__to__university_of_california_davis.json,
Fullerton College,134,134,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/fullerton_college__to__university_of_california_irvine.json,
Fullerton College,134,134,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/fullerton_college__to__university_of_california_los_angeles.json,
Fullerton College,134,134,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/fullerton_college__to__university_of_california_merced.json,
Fullerton College,134,134,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/fullerton_college__to__university_of_california_riverside.json,
Fullerton College,134,134,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/fullerton_college__to__university_of_california_san_diego.json,
Fullerton College,134,134,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/fullerton_college__to__university_of_california_santa_barbara.json,
Fullerton College,134,134,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/fullerton_college__to__university_of_california_santa_cruz.json,
Gavilan College,72,72,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/gavilan_college__to__university_of_california_berkeley.json,
Gavilan College,72,72,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/gavilan_college__to__university_of_california_davis.json,
Gavilan College,72,72,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/gavilan_college__to__university_of_california_irvine.json,
Gavilan College,72,72,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/gavilan_college__to__university_of_california_los_angeles.json,
Gavilan College,72,72,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/gavilan_college__to__university_of_california_merced.json,
Gavilan College,72,72,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/gavilan_college__to__university_of_california_riverside.json,
Gavilan College,72,72,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/gavilan_college__to__university_of_california_san_diego.json,
Gavilan College,72,72,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/gavilan_college__to__university_of_california_santa_barbara.json,
Gavilan College,72,72,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/gavilan_college__to__university_of_california_santa_cruz.json,
Glendale Community College,43,43,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/glendale_community_college__to__university_of_california_berkeley.json,
Glendale Community College,43,43,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/glendale_community_college__to__university_of_california_davis.json,
Glendale Community College,43,43,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/glendale_community_college__to__university_of_california_irvine.json,
Glendale Community College,43,43,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/glendale_community_college__to__university_of_california_los_angeles.json,
Glendale Community College,43,43,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/glendale_community_college__to__university_of_california_merced.json,
Glendale Community College,43,43,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/glendale_community_college__to__university_of_california_riverside.json,
Glendale Community College,43,43,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/glendale_community_college__to__university_of_california_san_diego.json,
Glendale Community College,43,43,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/glendale_community_college__to__university_of_california_santa_barbara.json,
Glendale Community College,43,43,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/glendale_community_college__to__university_of_california_santa_cruz.json,
Golden West College,55,55,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/golden_west_college__to__university_of_california_berkeley.json,
Golden West College,55,55,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/golden_west_college__to__university_of_california_davis.json,
Golden West College,55,55,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/golden_west_college__to__university_of_california_irvine.json,
Golden West College,55,55,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/golden_west_college__to__university_of_california_los_angeles.json,
Golden West College,55,55,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/golden_west_college__to__university_of_california_merced.json,
Golden West College,55,55,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/golden_west_college__to__university_of_california_riverside.json,
Golden West College,55,55,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/golden_west_college__to__university_of_california_san_diego.json,
Golden West College,55,55,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/golden_west_college__to__university_of_california_santa_barbara.json,
Golden West College,55,55,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/golden_west_college__to__university_of_california_santa_cruz.json,
Grossmont College,106,106,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/grossmont_college__to__university_of_california_berkeley.json,
Grossmont College,106,106,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/grossmont_college__to__university_of_california_davis.json,
Grossmont College,106,106,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/grossmont_college__to__university_of_california_irvine.json,
Grossmont College,106,106,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/grossmont_college__to__university_of_california_los_angeles.json,
Grossmont College,106,106,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/grossmont_college__to__university_of_california_merced.json,
